shipping_id,order_id,shipping_date,delivery_date,carrier,tracking_number,status
43450,43450,2024-07-27,2024-08-09,USPS,TRK33056951,shipped
43451,43451,2025-04-13,,FedEx,TRK57784126,shipped
43452,43452,2025-06-17,2025-06-25,Aramex,TRK49702209,pending
43453,43453,2025-05-28,2025-06-10,USPS,TRK63114255,cancelled
43454,43454,,,USPS,TRK46498007,delivered
43455,43455,2024-11-11,,DHL,TRK10921482,delivered
43456,43456,2025-05-30,2025-06-12,Aramex,TRK68889541,delivered
43457,43457,2024-01-28,2024-02-03,USPS,TRK37391152,shipped
43458,43458,2025-01-17,,Aramex,TRK78784120,delivered
43459,43459,2025-06-06,2025-06-13,Aramex,TRK94063943,delivered
43460,43460,2024-02-25,2024-02-27,Aramex,TRK17467611,delivered
43461,43461,2024-12-10,,Aramex,TRK24717812,delivered
43462,43462,2024-01-03,2024-01-08,USPS,TRK27249202,shipped
43463,43463,2024-02-18,2024-03-03,Aramex,TRK25653320,delivered
43464,43464,2024-10-29,2024-11-02,USPS,TRK66807410,delivered
43465,43465,,,FedEx,TRK61973852,delivered
43466,43466,2025-03-24,2025-03-26,DHL,TRK49358874,delivered
43467,43467,2025-02-25,2025-03-05,FedEx,TRK79624743,delivered
43468,43468,2024-02-03,2024-02-17,Aramex,TRK76147558,delivered
43469,43469,2024-11-23,,FedEx,TRK81292035,delivered
43470,43470,2024-10-25,2024-11-06,UPS,TRK51970361,delivered
43471,43471,,,UPS,TRK48477195,delivered
43472,43472,,,FedEx,TRK37301944,cancelled
43473,43473,2025-01-23,,UPS,TRK32414995,delivered
43474,43474,2025-02-12,2025-02-20,DHL,TRK51710651,pending
43475,43475,2024-02-08,2024-02-19,DHL,TRK50709893,delivered
43476,43476,2023-09-30,2023-10-05,FedEx,TRK48612951,delivered
43477,43477,2024-07-29,2024-08-08,Aramex,TRK46871413,delivered
43478,43478,2024-12-12,,UPS,TRK69170455,delivered
43479,43479,2024-01-25,,DHL,TRK16101661,shipped
43480,43480,2023-09-28,2023-10-03,Aramex,TRK00539532,delivered
43481,43481,2024-03-20,2024-03-23,USPS,TRK76237631,shipped
43482,43482,2024-05-29,2024-06-12,DHL,TRK12944354,delivered
43483,43483,2025-05-15,2025-05-18,Aramex,TRK36881692,pending
43484,43484,2024-05-19,2024-06-01,USPS,TRK46215866,delivered
43485,43485,2024-10-04,2024-10-15,FedEx,TRK41562988,delivered
43486,43486,2025-01-17,2025-01-25,DHL,TRK54162355,delivered
43487,43487,2025-05-29,2025-06-12,USPS,TRK79355370,delivered
43488,43488,2024-09-16,2024-09-20,USPS,TRK12243988,shipped
43489,43489,2024-05-05,2024-05-09,UPS,TRK42588465,delivered
43490,43490,2024-03-15,2024-03-19,DHL,TRK10544418,delivered
43491,43491,2024-01-30,,DHL,TRK64223895,shipped
43492,43492,,,DHL,TRK73613901,delivered
43493,43493,2024-11-29,2024-12-13,DHL,TRK77669657,delivered
43494,43494,2025-03-10,2025-03-17,UPS,TRK15886200,delivered
43495,43495,2023-12-22,,UPS,TRK73565798,cancelled
43496,43496,2024-12-12,2024-12-23,Aramex,TRK09468828,cancelled
43497,43497,2025-05-18,2025-05-30,DHL,TRK63379286,delivered
43498,43498,,,USPS,TRK45309686,delivered
43499,43499,2024-06-18,2024-07-01,USPS,TRK48870579,delivered
43500,43500,2024-06-04,,DHL,TRK35294201,shipped
43501,43501,2024-02-12,,USPS,TRK91770811,shipped
43502,43502,2024-04-05,2024-04-18,DHL,TRK53947520,delivered
43503,43503,2024-09-23,2024-10-05,FedEx,TRK81318214,delivered
43504,43504,2024-01-15,2024-01-18,DHL,TRK45932240,delivered
43505,43505,2025-07-07,2025-07-18,UPS,TRK32688119,delivered
43506,43506,2024-11-12,,Aramex,TRK61649759,shipped
43507,43507,2023-10-15,2023-10-26,Aramex,TRK60851695,delivered
43508,43508,2024-11-25,2024-11-27,USPS,TRK58980038,shipped
43509,43509,2024-11-09,,UPS,TRK26487287,delivered
43510,43510,2025-02-02,2025-02-03,DHL,TRK68045073,delivered
43511,43511,2023-12-24,2023-12-26,Aramex,TRK36927544,delivered
43512,43512,2024-12-19,2024-12-29,FedEx,TRK89565605,delivered
43513,43513,2024-10-07,,USPS,TRK76303986,cancelled
43514,43514,2024-05-04,2024-05-08,DHL,TRK50169749,shipped
43515,43515,2024-12-18,,Aramex,TRK45912152,delivered
43516,43516,2025-07-05,,UPS,TRK08931840,delivered
43517,43517,,,USPS,TRK91844382,delivered
43518,43518,2024-04-05,,Aramex,TRK94875233,cancelled
43519,43519,2025-04-06,2025-04-10,FedEx,TRK23906577,delivered
43520,43520,2024-07-11,2024-07-14,FedEx,TRK80287731,pending
43521,43521,2023-11-29,2023-12-04,FedEx,TRK35341733,delivered
43522,43522,2024-04-28,2024-05-11,USPS,TRK65098803,delivered
43523,43523,2023-12-02,2023-12-15,DHL,TRK24717909,delivered
43524,43524,2025-08-12,2025-08-23,FedEx,TRK30528352,delivered
43525,43525,2023-10-07,2023-10-15,FedEx,TRK46129440,shipped
43526,43526,2024-12-28,2025-01-05,DHL,TRK95406776,shipped
43527,43527,2023-12-30,2024-01-05,FedEx,TRK38664047,delivered
43528,43528,,,Aramex,TRK74418981,delivered
43529,43529,2024-12-09,2024-12-11,USPS,TRK96288359,delivered
43530,43530,2025-06-11,2025-06-20,USPS,TRK76719467,delivered
43531,43531,2024-04-05,,DHL,TRK97985991,delivered
43532,43532,,,UPS,TRK51859849,shipped
43533,43533,2023-12-16,2023-12-22,UPS,TRK48273542,delivered
43534,43534,2025-05-27,2025-06-08,USPS,TRK97839647,delivered
43535,43535,2023-10-12,2023-10-23,FedEx,TRK17040152,shipped
43536,43536,2025-04-26,,USPS,TRK58296330,delivered
43537,43537,2023-12-11,,UPS,TRK77346959,delivered
43538,43538,2024-07-04,2024-07-15,UPS,TRK14179306,delivered
43539,43539,2024-05-29,2024-06-02,DHL,TRK85505938,delivered
43540,43540,2025-02-28,2025-03-03,UPS,TRK42188643,pending
43541,43541,2024-11-14,2024-11-21,UPS,TRK26528128,delivered
43542,43542,2024-07-05,2024-07-09,FedEx,TRK89928699,cancelled
43543,43543,,,DHL,TRK34524759,shipped
43544,43544,2025-08-14,2025-08-26,Aramex,TRK27683490,delivered
43545,43545,2025-03-09,2025-03-16,FedEx,TRK56462528,delivered
43546,43546,2024-12-02,,Aramex,TRK98187044,delivered
43547,43547,2025-06-14,2025-06-15,Aramex,TRK29757063,delivered
43548,43548,,,USPS,TRK19580312,shipped
43549,43549,2024-11-20,,USPS,TRK73017807,delivered
43550,43550,2024-05-18,,UPS,TRK09553383,delivered
43551,43551,2024-08-01,2024-08-14,Aramex,TRK47860018,delivered
43552,43552,2025-05-30,2025-06-12,FedEx,TRK56544015,shipped
43553,43553,2024-02-16,,USPS,TRK84376903,delivered
43554,43554,2024-10-01,2024-10-04,UPS,TRK34410377,delivered
43555,43555,2025-05-18,,Aramex,TRK27563125,delivered
43556,43556,2025-01-03,2025-01-10,DHL,TRK37998367,delivered
43557,43557,2024-08-12,2024-08-17,DHL,TRK97353430,cancelled
43558,43558,2024-10-20,2024-10-31,DHL,TRK88592598,delivered
43559,43559,2025-05-20,,Aramex,TRK44785987,delivered
43560,43560,2024-08-23,2024-09-01,USPS,TRK65824512,delivered
43561,43561,2025-07-24,2025-08-01,UPS,TRK25735995,delivered
43562,43562,2023-11-05,,USPS,TRK02448301,delivered
43563,43563,2024-05-17,2024-05-20,USPS,TRK76402242,shipped
43564,43564,2024-03-06,2024-03-13,UPS,TRK01366185,delivered
43565,43565,2025-07-24,2025-08-05,UPS,TRK86758123,delivered
43566,43566,2025-03-28,2025-04-02,FedEx,TRK56733235,pending
43567,43567,2023-09-19,2023-09-24,USPS,TRK85389355,shipped
43568,43568,2025-08-16,2025-08-23,UPS,TRK56027307,delivered
43569,43569,2024-05-14,2024-05-19,DHL,TRK64812161,shipped
43570,43570,,,FedEx,TRK46757935,delivered
43571,43571,2023-11-04,2023-11-06,DHL,TRK17611320,delivered
43572,43572,,,USPS,TRK48493988,delivered
43573,43573,2024-10-27,2024-10-29,UPS,TRK55436917,delivered
43574,43574,2024-07-13,2024-07-17,DHL,TRK31666981,delivered
43575,43575,2024-10-12,2024-10-19,DHL,TRK72905676,delivered
43576,43576,2024-09-06,2024-09-18,Aramex,TRK77541211,pending
43577,43577,,,Aramex,TRK73081862,delivered
43578,43578,2024-02-09,2024-02-16,Aramex,TRK91406825,delivered
43579,43579,2024-02-23,,DHL,TRK59816603,pending
43580,43580,2024-02-27,2024-03-03,FedEx,TRK97392172,delivered
43581,43581,2023-09-30,,UPS,TRK07305575,delivered
43582,43582,2025-07-11,2025-07-14,DHL,TRK93288390,delivered
43583,43583,2024-06-26,2024-06-27,USPS,TRK26344062,shipped
43584,43584,2024-09-25,2024-09-30,DHL,TRK34783915,delivered
43585,43585,2025-01-02,2025-01-05,Aramex,TRK27037638,delivered
43586,43586,2023-11-17,2023-11-26,DHL,TRK64749275,delivered
43587,43587,2023-11-16,2023-11-19,UPS,TRK88350347,delivered
43588,43588,2024-09-19,2024-10-01,UPS,TRK14508752,delivered
43589,43589,2023-11-04,2023-11-12,USPS,TRK03956217,delivered
43590,43590,2024-04-28,2024-04-29,Aramex,TRK87271098,pending
43591,43591,2024-10-23,2024-10-27,DHL,TRK58724407,delivered
43592,43592,2023-09-19,2023-09-24,USPS,TRK73206053,delivered
43593,43593,2024-06-09,2024-06-11,DHL,TRK66099150,shipped
43594,43594,2025-09-07,2025-09-17,FedEx,TRK22744911,shipped
43595,43595,,,FedEx,TRK38174512,shipped
43596,43596,2023-11-14,,UPS,TRK29850763,cancelled
43597,43597,2025-08-24,2025-08-28,USPS,TRK08350219,delivered
43598,43598,2025-01-07,,DHL,TRK44095551,shipped
43599,43599,2024-04-01,,USPS,TRK17707144,delivered
43600,43600,2024-02-20,2024-02-22,USPS,TRK30476719,pending
43601,43601,,,UPS,TRK25077295,delivered
43602,43602,2023-09-24,2023-10-02,USPS,TRK33140338,delivered
43603,43603,2024-07-19,2024-07-26,USPS,TRK31355150,delivered
43604,43604,,,FedEx,TRK24630627,delivered
43605,43605,2024-01-12,2024-01-23,UPS,TRK89315697,delivered
43606,43606,2024-01-25,2024-01-28,DHL,TRK51865974,delivered
43607,43607,2023-09-17,2023-09-26,DHL,TRK31164391,delivered
43608,43608,2024-12-08,2024-12-16,USPS,TRK77855162,delivered
43609,43609,2024-07-12,2024-07-24,UPS,TRK31573071,shipped
43610,43610,2024-03-26,,Aramex,TRK57073708,delivered
43611,43611,2023-09-18,2023-09-24,FedEx,TRK37152814,delivered
43612,43612,2024-03-14,2024-03-16,Aramex,TRK43182497,delivered
43613,43613,2024-02-18,2024-02-20,FedEx,TRK00956981,delivered
43614,43614,2025-08-11,2025-08-25,Aramex,TRK19399093,shipped
43615,43615,2025-03-14,2025-03-15,USPS,TRK10890490,delivered
43616,43616,2024-10-22,2024-10-28,FedEx,TRK94933458,delivered
43617,43617,2023-12-18,2023-12-26,FedEx,TRK47050401,shipped
43618,43618,2024-05-04,2024-05-16,DHL,TRK38405073,delivered
43619,43619,2023-12-16,2023-12-26,DHL,TRK40547929,delivered
43620,43620,2024-08-07,2024-08-19,FedEx,TRK07121890,delivered
43621,43621,2024-03-07,2024-03-19,DHL,TRK44538962,delivered
43622,43622,2024-12-11,2024-12-13,Aramex,TRK10978798,delivered
43623,43623,2025-07-24,,Aramex,TRK47560098,shipped
43624,43624,2024-04-22,,FedEx,TRK40378100,cancelled
43625,43625,2024-12-19,,UPS,TRK16700956,pending
43626,43626,2024-01-30,,UPS,TRK99114811,shipped
43627,43627,2024-04-08,,DHL,TRK14040153,delivered
43628,43628,2024-06-09,,DHL,TRK37565145,delivered
43629,43629,2024-01-30,,FedEx,TRK74975686,delivered
43630,43630,2025-04-03,,UPS,TRK66892207,delivered
43631,43631,2025-08-04,2025-08-17,UPS,TRK02120614,delivered
43632,43632,2024-06-26,,UPS,TRK92045390,delivered
43633,43633,2025-08-04,2025-08-18,UPS,TRK71773281,delivered
43634,43634,2025-03-13,2025-03-19,USPS,TRK68762991,delivered
43635,43635,2023-10-24,2023-10-30,Aramex,TRK51211717,delivered
43636,43636,2024-10-04,2024-10-15,Aramex,TRK25889489,shipped
43637,43637,2024-12-28,2024-12-30,UPS,TRK67456486,shipped
43638,43638,2024-09-18,,FedEx,TRK62096227,delivered
43639,43639,2024-05-13,,USPS,TRK68695627,delivered
43640,43640,2024-05-04,2024-05-18,DHL,TRK50930281,delivered
43641,43641,2025-06-02,,FedEx,TRK24389779,delivered
43642,43642,2023-11-07,2023-11-09,DHL,TRK20984775,shipped
43643,43643,2024-01-03,2024-01-16,FedEx,TRK55661819,delivered
43644,43644,2025-04-15,2025-04-20,Aramex,TRK53740750,delivered
43645,43645,2024-07-07,2024-07-19,FedEx,TRK47844050,delivered
43646,43646,2025-08-26,2025-08-27,Aramex,TRK06933770,delivered
43647,43647,,,USPS,TRK44903000,shipped
43648,43648,2025-07-12,2025-07-18,USPS,TRK99415851,delivered
43649,43649,2025-08-29,2025-09-06,DHL,TRK95409805,shipped
43650,43650,2023-11-20,2023-11-27,USPS,TRK91769585,shipped
43651,43651,2025-09-10,2025-09-16,DHL,TRK83114770,delivered
43652,43652,2024-10-17,2024-10-25,FedEx,TRK21296118,delivered
43653,43653,2025-07-01,2025-07-03,Aramex,TRK77398002,delivered
43654,43654,2023-11-08,2023-11-09,Aramex,TRK19491114,delivered
43655,43655,2024-10-19,2024-10-28,DHL,TRK48484693,delivered
43656,43656,2024-04-27,,UPS,TRK50196791,shipped
43657,43657,2024-12-02,2024-12-06,FedEx,TRK85114251,pending
43658,43658,2023-09-22,2023-09-28,Aramex,TRK52229005,delivered
43659,43659,2025-04-14,2025-04-28,Aramex,TRK78772094,delivered
43660,43660,2024-12-06,2024-12-17,FedEx,TRK27819961,delivered
43661,43661,2025-07-09,2025-07-10,USPS,TRK75408721,delivered
43662,43662,2023-12-10,2023-12-17,FedEx,TRK02116790,delivered
43663,43663,2024-07-25,2024-07-28,UPS,TRK94927079,delivered
43664,43664,2025-04-30,2025-05-04,UPS,TRK33862328,delivered
43665,43665,2024-06-23,2024-06-25,DHL,TRK73692996,delivered
43666,43666,2025-02-07,2025-02-13,UPS,TRK06292941,delivered
43667,43667,2024-03-18,2024-03-23,USPS,TRK64925749,cancelled
43668,43668,2024-09-03,2024-09-09,UPS,TRK72905475,delivered
43669,43669,2024-06-05,,USPS,TRK29144602,shipped
43670,43670,2024-07-30,,USPS,TRK85222683,delivered
43671,43671,2024-09-27,2024-10-10,USPS,TRK76807418,shipped
43672,43672,2024-03-05,2024-03-08,Aramex,TRK29914037,shipped
43673,43673,2023-11-06,2023-11-18,Aramex,TRK94313385,delivered
43674,43674,2023-12-12,2023-12-18,FedEx,TRK42761815,delivered
43675,43675,2024-01-23,2024-01-28,FedEx,TRK76772799,cancelled
43676,43676,2025-05-28,,FedEx,TRK50871957,delivered
43677,43677,2024-04-27,2024-05-07,Aramex,TRK17327200,delivered
43678,43678,2025-06-19,,Aramex,TRK94415537,delivered
43679,43679,2024-04-24,,UPS,TRK93163368,delivered
43680,43680,2024-12-12,2024-12-20,Aramex,TRK28920723,shipped
43681,43681,2023-10-14,2023-10-24,USPS,TRK15004563,cancelled
43682,43682,2024-12-07,2024-12-20,Aramex,TRK45818588,shipped
43683,43683,,,USPS,TRK43203415,delivered
43684,43684,2023-12-17,2023-12-22,DHL,TRK39333230,delivered
43685,43685,2025-07-16,,USPS,TRK38399897,delivered
43686,43686,2023-11-14,2023-11-27,Aramex,TRK39976513,shipped
43687,43687,2023-11-25,2023-11-26,FedEx,TRK91811928,cancelled
43688,43688,2024-12-10,2024-12-21,USPS,TRK53895690,delivered
43689,43689,2024-03-09,2024-03-14,FedEx,TRK42946334,delivered
43690,43690,2025-02-20,,DHL,TRK85237552,delivered
43691,43691,2024-10-30,2024-11-08,Aramex,TRK39887827,delivered
43692,43692,2025-07-01,2025-07-03,UPS,TRK55411834,delivered
43693,43693,2023-10-06,2023-10-12,UPS,TRK84348561,delivered
43694,43694,2023-12-15,2023-12-16,USPS,TRK17912396,delivered
43695,43695,2024-08-25,2024-08-26,USPS,TRK65303661,delivered
43696,43696,2023-12-24,2024-01-06,FedEx,TRK15395219,shipped
43697,43697,2024-06-12,2024-06-19,Aramex,TRK54065281,shipped
43698,43698,2025-02-03,,DHL,TRK91060322,delivered
43699,43699,2024-05-12,2024-05-13,DHL,TRK03879139,delivered
43700,43700,2024-08-19,,Aramex,TRK14650576,shipped
43701,43701,2024-06-09,2024-06-17,USPS,TRK42593774,shipped
43702,43702,2024-02-04,,UPS,TRK48132957,delivered
43703,43703,2024-06-06,2024-06-11,USPS,TRK81236131,delivered
43704,43704,2025-08-28,,USPS,TRK21875751,delivered
43705,43705,2025-01-03,2025-01-07,FedEx,TRK39886079,delivered
43706,43706,2024-05-06,2024-05-18,USPS,TRK39653298,delivered
43707,43707,2025-05-12,2025-05-21,FedEx,TRK69941545,shipped
43708,43708,2025-07-10,2025-07-12,FedEx,TRK96729943,delivered
43709,43709,,,Aramex,TRK19525908,delivered
43710,43710,,,UPS,TRK19058134,shipped
43711,43711,2024-09-07,2024-09-14,DHL,TRK63969817,shipped
43712,43712,,,FedEx,TRK35850299,delivered
43713,43713,2025-05-23,2025-05-31,FedEx,TRK65689228,delivered
43714,43714,2023-11-26,2023-12-04,FedEx,TRK71566551,delivered
43715,43715,2023-11-21,2023-12-03,DHL,TRK17054119,delivered
43716,43716,2024-01-11,2024-01-25,USPS,TRK20911777,delivered
43717,43717,2024-07-19,,FedEx,TRK17711428,delivered
43718,43718,,,DHL,TRK82276791,delivered
43719,43719,2023-12-05,2023-12-09,DHL,TRK20466510,delivered
43720,43720,2024-04-22,2024-05-03,FedEx,TRK35483722,delivered
43721,43721,2024-11-18,,DHL,TRK81754844,delivered
43722,43722,2023-10-15,,USPS,TRK48762888,delivered
43723,43723,2023-12-21,,FedEx,TRK27780143,delivered
43724,43724,2023-10-23,2023-10-26,FedEx,TRK33039999,delivered
43725,43725,2025-06-09,,Aramex,TRK43262866,delivered
43726,43726,2025-03-24,2025-04-06,USPS,TRK86227819,delivered
43727,43727,2025-01-14,2025-01-25,Aramex,TRK31245250,delivered
43728,43728,2024-02-14,2024-02-24,USPS,TRK47223531,delivered
43729,43729,2025-08-30,,UPS,TRK16279728,delivered
43730,43730,2024-10-10,,USPS,TRK49911290,shipped
43731,43731,2024-02-08,2024-02-17,Aramex,TRK68333528,delivered
43732,43732,2024-03-30,2024-04-12,Aramex,TRK59580402,shipped
43733,43733,2025-07-23,2025-07-29,USPS,TRK36683856,delivered
43734,43734,2024-06-21,2024-07-01,USPS,TRK28129795,shipped
43735,43735,2024-11-28,2024-12-12,USPS,TRK09877434,delivered
43736,43736,2024-10-08,,UPS,TRK12859477,delivered
43737,43737,,,Aramex,TRK75022051,delivered
43738,43738,2024-07-09,2024-07-20,UPS,TRK54558436,delivered
43739,43739,2024-01-12,2024-01-25,UPS,TRK02951021,shipped
43740,43740,2023-10-16,2023-10-22,USPS,TRK33905526,delivered
43741,43741,2025-05-22,2025-06-03,FedEx,TRK16701463,delivered
43742,43742,2023-12-20,2023-12-25,DHL,TRK29087975,shipped
43743,43743,2025-07-30,,UPS,TRK19166618,delivered
43744,43744,2024-05-16,2024-05-21,FedEx,TRK26702986,delivered
43745,43745,,,UPS,TRK26703410,delivered
43746,43746,2024-09-12,2024-09-19,Aramex,TRK71039945,delivered
43747,43747,2023-10-03,2023-10-11,USPS,TRK69491424,delivered
43748,43748,2024-04-27,2024-05-10,FedEx,TRK91801350,delivered
43749,43749,,,Aramex,TRK62104708,delivered
43750,43750,,,DHL,TRK02650602,delivered
43751,43751,2023-12-31,2024-01-12,UPS,TRK27003108,delivered
43752,43752,2023-10-30,2023-11-13,UPS,TRK14762127,pending
43753,43753,2025-05-31,,DHL,TRK39902238,delivered
43754,43754,,,DHL,TRK75504877,shipped
43755,43755,2024-07-18,2024-07-28,UPS,TRK05444779,shipped
43756,43756,2024-06-01,,USPS,TRK25036257,delivered
43757,43757,2024-05-28,2024-06-07,UPS,TRK84743444,delivered
43758,43758,2024-10-30,2024-11-01,Aramex,TRK51094658,shipped
43759,43759,2025-02-01,,DHL,TRK09857415,delivered
43760,43760,2024-07-31,2024-08-05,FedEx,TRK40136246,delivered
43761,43761,2024-12-22,2025-01-05,Aramex,TRK96048634,delivered
43762,43762,2025-08-03,2025-08-12,DHL,TRK71707102,delivered
43763,43763,2025-07-25,,USPS,TRK75906594,delivered
43764,43764,2024-01-10,2024-01-23,DHL,TRK41606292,shipped
43765,43765,2024-11-18,2024-11-19,Aramex,TRK98207200,delivered
43766,43766,2024-04-16,2024-04-21,Aramex,TRK34147384,delivered
43767,43767,2025-08-24,2025-09-05,USPS,TRK13083635,delivered
43768,43768,,,DHL,TRK08383081,delivered
43769,43769,2024-11-19,2024-11-30,UPS,TRK12886526,delivered
43770,43770,2025-03-07,2025-03-08,FedEx,TRK79816639,delivered
43771,43771,2025-07-02,,FedEx,TRK59418440,delivered
43772,43772,2024-07-16,2024-07-28,FedEx,TRK45010223,delivered
43773,43773,2024-06-21,2024-06-28,USPS,TRK01012805,delivered
43774,43774,,,Aramex,TRK38384004,delivered
43775,43775,2024-04-12,2024-04-18,FedEx,TRK68783558,delivered
43776,43776,,,Aramex,TRK53437844,shipped
43777,43777,,,UPS,TRK94155358,delivered
43778,43778,2024-02-27,2024-03-11,FedEx,TRK74750325,delivered
43779,43779,2024-07-10,,DHL,TRK99682715,shipped
43780,43780,2024-01-25,,UPS,TRK05427270,delivered
43781,43781,2024-11-18,2024-11-25,UPS,TRK16500502,cancelled
43782,43782,2024-05-04,2024-05-08,USPS,TRK99105432,delivered
43783,43783,2024-12-06,2024-12-14,UPS,TRK18129616,shipped
43784,43784,,,USPS,TRK29441531,delivered
43785,43785,,,Aramex,TRK57622555,delivered
43786,43786,2024-12-29,2025-01-06,DHL,TRK80272109,shipped
43787,43787,2025-07-29,2025-08-11,Aramex,TRK82935350,delivered
43788,43788,2023-10-28,2023-11-09,USPS,TRK88664759,shipped
43789,43789,2024-05-21,,USPS,TRK33977378,shipped
43790,43790,,,UPS,TRK70822460,cancelled
43791,43791,2024-06-25,2024-07-08,DHL,TRK25294721,delivered
43792,43792,,,DHL,TRK34969739,delivered
43793,43793,,,FedEx,TRK86170069,shipped
43794,43794,2025-07-25,,Aramex,TRK87961458,delivered
43795,43795,,,FedEx,TRK70226414,delivered
43796,43796,2024-02-23,2024-02-25,FedEx,TRK89184889,delivered
43797,43797,2024-09-11,2024-09-19,FedEx,TRK83793123,delivered
43798,43798,2025-07-18,2025-07-20,UPS,TRK67916429,delivered
43799,43799,2024-05-08,2024-05-12,Aramex,TRK45189179,shipped
43800,43800,2024-11-30,2024-12-07,UPS,TRK81183138,delivered
43801,43801,,,DHL,TRK83272277,pending
43802,43802,2023-09-17,2023-09-21,DHL,TRK11289233,delivered
43803,43803,2023-09-24,2023-09-26,USPS,TRK44339778,delivered
43804,43804,2024-11-19,,USPS,TRK29571465,pending
43805,43805,2024-11-01,2024-11-07,FedEx,TRK74309939,delivered
43806,43806,2025-08-19,2025-08-21,DHL,TRK87090057,pending
43807,43807,2025-07-12,2025-07-17,Aramex,TRK03274655,shipped
43808,43808,2024-02-15,2024-02-22,DHL,TRK76354938,shipped
43809,43809,2023-10-08,2023-10-19,USPS,TRK16876962,delivered
43810,43810,2024-12-28,,DHL,TRK77011332,delivered
43811,43811,2024-02-03,2024-02-13,UPS,TRK66822283,pending
43812,43812,2023-12-01,2023-12-10,USPS,TRK92308315,shipped
43813,43813,,,USPS,TRK39180790,delivered
43814,43814,2025-07-18,2025-07-27,UPS,TRK40041446,shipped
43815,43815,2024-02-23,2024-03-05,USPS,TRK92798089,delivered
43816,43816,2023-11-07,2023-11-18,DHL,TRK29812233,cancelled
43817,43817,2024-11-05,2024-11-14,Aramex,TRK57077206,delivered
43818,43818,2025-06-13,2025-06-26,UPS,TRK31494427,delivered
43819,43819,2024-03-13,2024-03-22,USPS,TRK69520080,delivered
43820,43820,2025-06-18,2025-06-28,DHL,TRK58033402,delivered
43821,43821,2025-09-02,2025-09-14,USPS,TRK16175552,delivered
43822,43822,2025-05-10,2025-05-14,FedEx,TRK30010470,delivered
