shipping_sk,shipping_id,carrier,tracking_number,shipping_status,entry_date_key
37734,37734,Aramex,TRK37703823,shipped,20250928
37735,37735,DHL,TRK21543908,delivered,20250928
37736,37736,UPS,TRK78503888,shipped,20250928
37737,37737,UPS,TRK23356405,delivered,20250928
37738,37738,DHL,TRK05469293,pending,20250928
37739,37739,UPS,TRK82451247,delivered,20250928
37740,37740,DHL,TRK51649844,shipped,20250928
37741,37741,DHL,TRK09849733,shipped,20250928
37742,37742,DHL,TRK10033342,delivered,20250928
37743,37743,FedEx,TRK91735961,delivered,20250928
37744,37744,DHL,TRK38465083,pending,20250928
37745,37745,USPS,TRK87204898,delivered,20250928
37746,37746,UPS,TRK44930383,shipped,20250928
37747,37747,USPS,TRK53428061,delivered,20250928
37748,37748,USPS,TRK58298859,cancelled,20250928
37749,37749,UPS,TRK01842380,delivered,20250928
37750,37750,Aramex,TRK87966931,delivered,20250928
37751,37751,Aramex,TRK38269591,delivered,20250928
37752,37752,Aramex,TRK92283656,shipped,20250928
37753,37753,Aramex,TRK85520426,delivered,20250928
37754,37754,DHL,TRK73875244,pending,20250928
37755,37755,USPS,TRK14368304,delivered,20250928
37756,37756,FedEx,TRK55141424,delivered,20250928
37757,37757,UPS,TRK38602757,pending,20250928
37758,37758,Aramex,TRK61106251,delivered,20250928
37759,37759,Aramex,TRK66332147,delivered,20250928
37760,37760,UPS,TRK82775257,delivered,20250928
37761,37761,Aramex,TRK22401104,delivered,20250928
37762,37762,UPS,TRK02697046,delivered,20250928
37763,37763,DHL,TRK92653018,delivered,20250928
37764,37764,Aramex,TRK95179485,delivered,20250928
37765,37765,USPS,TRK40281198,delivered,20250928
37766,37766,Aramex,TRK95409473,delivered,20250928
37767,37767,USPS,TRK48462026,delivered,20250928
37768,37768,DHL,TRK34566687,shipped,20250928
37769,37769,USPS,TRK19290993,delivered,20250928
37770,37770,FedEx,TRK60807556,shipped,20250928
37771,37771,UPS,TRK60878931,delivered,20250928
37772,37772,USPS,TRK28293235,delivered,20250928
37773,37773,FedEx,TRK38420600,delivered,20250928
37774,37774,USPS,TRK04993354,delivered,20250928
37775,37775,Aramex,TRK05475980,delivered,20250928
37776,37776,USPS,TRK87892042,delivered,20250928
37777,37777,USPS,TRK76770365,delivered,20250928
37778,37778,DHL,TRK76114434,delivered,20250928
37779,37779,FedEx,TRK48162587,delivered,20250928
37780,37780,Aramex,TRK61305365,delivered,20250928
37781,37781,DHL,TRK59589893,delivered,20250928
37782,37782,USPS,TRK58183354,delivered,20250928
37783,37783,Aramex,TRK82769754,delivered,20250928
37784,37784,UPS,TRK06850138,delivered,20250928
37785,37785,FedEx,TRK49340111,delivered,20250928
37786,37786,DHL,TRK69337106,delivered,20250928
37787,37787,USPS,TRK91523440,delivered,20250928
37788,37788,Aramex,TRK63295655,delivered,20250928
37789,37789,FedEx,TRK92474450,shipped,20250928
37790,37790,Aramex,TRK97403664,delivered,20250928
37791,37791,Aramex,TRK29243850,delivered,20250928
37792,37792,FedEx,TRK25678546,delivered,20250928
37793,37793,DHL,TRK06283159,delivered,20250928
37794,37794,FedEx,TRK52966735,cancelled,20250928
37795,37795,FedEx,TRK33655725,delivered,20250928
37796,37796,USPS,TRK78929646,delivered,20250928
37797,37797,UPS,TRK41142088,delivered,20250928
37798,37798,DHL,TRK76591702,delivered,20250928
37799,37799,Aramex,TRK95511015,shipped,20250928
37800,37800,FedEx,TRK06939593,delivered,20250928
37801,37801,DHL,TRK97137456,cancelled,20250928
37802,37802,FedEx,TRK77169417,pending,20250928
37803,37803,DHL,TRK19816730,delivered,20250928
37804,37804,FedEx,TRK06263585,shipped,20250928
37805,37805,DHL,TRK37663824,shipped,20250928
37806,37806,UPS,TRK45995111,delivered,20250928
37807,37807,UPS,TRK86851877,delivered,20250928
37808,37808,FedEx,TRK57459236,delivered,20250928
37809,37809,Aramex,TRK69052193,pending,20250928
37810,37810,DHL,TRK96843869,delivered,20250928
37811,37811,FedEx,TRK78502864,shipped,20250928
37812,37812,USPS,TRK75039165,shipped,20250928
37813,37813,DHL,TRK46796855,cancelled,20250928
37814,37814,UPS,TRK19272994,delivered,20250928
37815,37815,FedEx,TRK24729454,pending,20250928
37816,37816,FedEx,TRK69603972,delivered,20250928
37817,37817,FedEx,TRK81571619,delivered,20250928
37818,37818,UPS,TRK52175254,delivered,20250928
37819,37819,USPS,TRK51779812,cancelled,20250928
37820,37820,Aramex,TRK05911826,cancelled,20250928
37821,37821,DHL,TRK65326306,delivered,20250928
37822,37822,FedEx,TRK98454438,delivered,20250928
37823,37823,Aramex,TRK09349108,delivered,20250928
37824,37824,UPS,TRK84812429,delivered,20250928
37825,37825,DHL,TRK12705160,delivered,20250928
37826,37826,FedEx,TRK46005494,delivered,20250928
37827,37827,UPS,TRK70861483,delivered,20250928
37828,37828,FedEx,TRK02793418,delivered,20250928
37829,37829,FedEx,TRK67502588,cancelled,20250928
37830,37830,Aramex,TRK15498391,delivered,20250928
37831,37831,Aramex,TRK96064677,delivered,20250928
37832,37832,FedEx,TRK08739629,delivered,20250928
37833,37833,DHL,TRK73642563,delivered,20250928
37834,37834,Aramex,TRK01046312,delivered,20250928
37835,37835,USPS,TRK21900214,shipped,20250928
37836,37836,FedEx,TRK88246908,delivered,20250928
37837,37837,USPS,TRK07953786,delivered,20250928
37838,37838,UPS,TRK80198628,shipped,20250928
37839,37839,DHL,TRK45042014,delivered,20250928
37840,37840,FedEx,TRK74538642,delivered,20250928
37841,37841,Aramex,TRK89295857,delivered,20250928
37842,37842,FedEx,TRK32399421,delivered,20250928
37843,37843,UPS,TRK00522723,delivered,20250928
37844,37844,Aramex,TRK54824616,delivered,20250928
37845,37845,DHL,TRK14990599,delivered,20250928
37846,37846,UPS,TRK67892328,cancelled,20250928
37847,37847,Aramex,TRK63040354,shipped,20250928
37848,37848,USPS,TRK75604069,cancelled,20250928
37849,37849,Aramex,TRK09970828,shipped,20250928
37850,37850,Aramex,TRK60839198,cancelled,20250928
37851,37851,DHL,TRK29047738,delivered,20250928
37852,37852,UPS,TRK68844249,delivered,20250928
37853,37853,Aramex,TRK48404609,delivered,20250928
37854,37854,DHL,TRK23983229,delivered,20250928
37855,37855,Aramex,TRK72764355,delivered,20250928
37856,37856,DHL,TRK04896553,delivered,20250928
37857,37857,DHL,TRK21381230,delivered,20250928
37858,37858,DHL,TRK87432241,delivered,20250928
37859,37859,FedEx,TRK80259519,delivered,20250928
37860,37860,Aramex,TRK59669928,cancelled,20250928
37861,37861,Aramex,TRK87467467,delivered,20250928
37862,37862,USPS,TRK78197930,delivered,20250928
37863,37863,USPS,TRK20107823,cancelled,20250928
37864,37864,DHL,TRK89416077,cancelled,20250928
37865,37865,FedEx,TRK58145816,delivered,20250928
37866,37866,FedEx,TRK26720156,cancelled,20250928
37867,37867,UPS,TRK58764073,shipped,20250928
37868,37868,Aramex,TRK88030513,pending,20250928
37869,37869,UPS,TRK18487578,delivered,20250928
37870,37870,USPS,TRK63643241,delivered,20250928
37871,37871,FedEx,TRK77470745,delivered,20250928
37872,37872,Aramex,TRK53829415,delivered,20250928
37873,37873,USPS,TRK00567831,delivered,20250928
37874,37874,UPS,TRK26277106,delivered,20250928
37875,37875,DHL,TRK03422128,delivered,20250928
37876,37876,USPS,TRK99801836,delivered,20250928
37877,37877,UPS,TRK87255544,delivered,20250928
37878,37878,UPS,TRK35525068,delivered,20250928
37879,37879,USPS,TRK99474821,delivered,20250928
37880,37880,DHL,TRK85305648,delivered,20250928
37881,37881,Aramex,TRK75735440,pending,20250928
37882,37882,DHL,TRK08629990,shipped,20250928
37883,37883,USPS,TRK61373803,shipped,20250928
37884,37884,Aramex,TRK71797090,delivered,20250928
37885,37885,Aramex,TRK91088881,delivered,20250928
37886,37886,USPS,TRK31943773,delivered,20250928
37887,37887,DHL,TRK54038844,delivered,20250928
37888,37888,UPS,TRK44891816,delivered,20250928
37889,37889,Aramex,TRK53366243,delivered,20250928
37890,37890,UPS,TRK54098210,shipped,20250928
37891,37891,FedEx,TRK05593453,delivered,20250928
37892,37892,UPS,TRK94630820,delivered,20250928
37893,37893,Aramex,TRK44927205,delivered,20250928
37894,37894,USPS,TRK28485430,cancelled,20250928
37895,37895,FedEx,TRK86406400,shipped,20250928
37896,37896,UPS,TRK65758048,shipped,20250928
37897,37897,Aramex,TRK77674671,pending,20250928
37898,37898,DHL,TRK61240023,shipped,20250928
37899,37899,USPS,TRK09218750,shipped,20250928
37900,37900,DHL,TRK03608506,delivered,20250928
37901,37901,USPS,TRK80859995,cancelled,20250928
37902,37902,USPS,TRK88262840,delivered,20250928
37903,37903,DHL,TRK47940031,delivered,20250928
37904,37904,DHL,TRK06039487,delivered,20250928
37905,37905,Aramex,TRK61548545,shipped,20250928
37906,37906,Aramex,TRK19613164,delivered,20250928
37907,37907,Aramex,TRK68891812,delivered,20250928
37908,37908,USPS,TRK08370913,shipped,20250928
37909,37909,UPS,TRK11022318,delivered,20250928
37910,37910,DHL,TRK68505292,pending,20250928
37911,37911,Aramex,TRK15936736,delivered,20250928
37912,37912,DHL,TRK61148877,delivered,20250928
37913,37913,UPS,TRK36926991,delivered,20250928
37914,37914,DHL,TRK51485253,shipped,20250928
37915,37915,DHL,TRK20275888,delivered,20250928
37916,37916,Aramex,TRK73799640,delivered,20250928
37917,37917,UPS,TRK00129684,cancelled,20250928
37918,37918,FedEx,TRK82613022,delivered,20250928
37919,37919,UPS,TRK34068454,pending,20250928
37920,37920,DHL,TRK24074041,delivered,20250928
37921,37921,Aramex,TRK76591406,delivered,20250928
37922,37922,DHL,TRK43181758,delivered,20250928
37923,37923,UPS,TRK92689405,delivered,20250928
37924,37924,Aramex,TRK23216962,delivered,20250928
37925,37925,FedEx,TRK63261403,cancelled,20250928
37926,37926,DHL,TRK84750930,delivered,20250928
37927,37927,UPS,TRK55156621,delivered,20250928
37928,37928,Aramex,TRK36030159,cancelled,20250928
37929,37929,Aramex,TRK97192722,shipped,20250928
37930,37930,UPS,TRK76824550,delivered,20250928
37931,37931,USPS,TRK82439285,cancelled,20250928
37932,37932,DHL,TRK76465366,delivered,20250928
37933,37933,UPS,TRK61546348,delivered,20250928
37934,37934,FedEx,TRK82713337,delivered,20250928
37935,37935,Aramex,TRK32750765,delivered,20250928
37936,37936,FedEx,TRK88396883,delivered,20250928
37937,37937,DHL,TRK05534172,pending,20250928
37938,37938,USPS,TRK16463857,delivered,20250928
37939,37939,DHL,TRK91698970,delivered,20250928
37940,37940,Aramex,TRK76878164,delivered,20250928
37941,37941,FedEx,TRK61894455,delivered,20250928
37942,37942,USPS,TRK81388164,delivered,20250928
37943,37943,DHL,TRK54099730,delivered,20250928
37944,37944,FedEx,TRK67982251,shipped,20250928
37945,37945,DHL,TRK83162291,delivered,20250928
37946,37946,USPS,TRK25038914,delivered,20250928
37947,37947,DHL,TRK23073642,pending,20250928
37948,37948,USPS,TRK88467845,delivered,20250928
37949,37949,Aramex,TRK89311983,delivered,20250928
37950,37950,Aramex,TRK00330766,shipped,20250928
37951,37951,DHL,TRK39905826,delivered,20250928
37952,37952,USPS,TRK80487722,delivered,20250928
37953,37953,FedEx,TRK52058221,delivered,20250928
37954,37954,UPS,TRK51972559,delivered,20250928
37955,37955,FedEx,TRK86851098,shipped,20250928
37956,37956,FedEx,TRK95299900,delivered,20250928
37957,37957,Aramex,TRK36487049,delivered,20250928
37958,37958,USPS,TRK99856206,delivered,20250928
37959,37959,DHL,TRK82478970,shipped,20250928
37960,37960,FedEx,TRK11068118,delivered,20250928
37961,37961,USPS,TRK37926395,shipped,20250928
37962,37962,UPS,TRK67114320,delivered,20250928
37963,37963,UPS,TRK01312585,delivered,20250928
37964,37964,FedEx,TRK91234903,pending,20250928
37965,37965,Aramex,TRK86052959,delivered,20250928
37966,37966,DHL,TRK93906447,delivered,20250928
37967,37967,FedEx,TRK02167861,delivered,20250928
37968,37968,UPS,TRK81697436,delivered,20250928
37969,37969,FedEx,TRK80908020,shipped,20250928
37970,37970,USPS,TRK78771560,delivered,20250928
37971,37971,Aramex,TRK72202294,delivered,20250928
37972,37972,DHL,TRK14059346,delivered,20250928
37973,37973,USPS,TRK29490037,delivered,20250928
37974,37974,UPS,TRK57630653,delivered,20250928
37975,37975,DHL,TRK60905114,delivered,20250928
37976,37976,UPS,TRK07638260,shipped,20250928
37977,37977,UPS,TRK24120842,shipped,20250928
37978,37978,DHL,TRK16870029,delivered,20250928
37979,37979,Aramex,TRK96838051,delivered,20250928
37980,37980,UPS,TRK47788125,delivered,20250928
37981,37981,USPS,TRK45897628,delivered,20250928
37982,37982,DHL,TRK67525077,delivered,20250928
37983,37983,USPS,TRK41377487,delivered,20250928
37984,37984,UPS,TRK46530952,delivered,20250928
37985,37985,Aramex,TRK47581089,delivered,20250928
37986,37986,USPS,TRK31374478,delivered,20250928
37987,37987,DHL,TRK06051958,delivered,20250928
37988,37988,FedEx,TRK11970074,delivered,20250928
37989,37989,FedEx,TRK58475681,shipped,20250928
37990,37990,USPS,TRK68881648,delivered,20250928
37991,37991,FedEx,TRK66616445,shipped,20250928
37992,37992,FedEx,TRK10641949,delivered,20250928
37993,37993,DHL,TRK78355157,delivered,20250928
37994,37994,UPS,TRK65900183,cancelled,20250928
37995,37995,USPS,TRK99487090,delivered,20250928
37996,37996,USPS,TRK28214710,delivered,20250928
37997,37997,FedEx,TRK22909989,delivered,20250928
37998,37998,Aramex,TRK43208189,delivered,20250928
37999,37999,Aramex,TRK96195996,delivered,20250928
38000,38000,Aramex,TRK14005216,delivered,20250928
38001,38001,DHL,TRK14864412,delivered,20250928
38002,38002,FedEx,TRK87508935,delivered,20250928
38003,38003,USPS,TRK53117936,delivered,20250928
38004,38004,Aramex,TRK34258817,delivered,20250928
38005,38005,USPS,TRK84731302,delivered,20250928
38006,38006,DHL,TRK25370857,delivered,20250928
38007,38007,USPS,TRK38414140,delivered,20250928
38008,38008,UPS,TRK37683055,delivered,20250928
38009,38009,UPS,TRK09064325,shipped,20250928
38010,38010,USPS,TRK22509103,shipped,20250928
38011,38011,UPS,TRK78122116,cancelled,20250928
38012,38012,FedEx,TRK02564997,delivered,20250928
38013,38013,FedEx,TRK94533267,delivered,20250928
38014,38014,DHL,TRK76193947,delivered,20250928
38015,38015,Aramex,TRK99670491,delivered,20250928
38016,38016,UPS,TRK83210419,cancelled,20250928
38017,38017,UPS,TRK41106226,shipped,20250928
38018,38018,Aramex,TRK58408497,shipped,20250928
38019,38019,USPS,TRK56684702,delivered,20250928
38020,38020,DHL,TRK13706889,delivered,20250928
38021,38021,Aramex,TRK38055252,pending,20250928
38022,38022,UPS,TRK81309725,delivered,20250928
38023,38023,Aramex,TRK34408725,delivered,20250928
38024,38024,Aramex,TRK24436757,delivered,20250928
38025,38025,UPS,TRK20413206,delivered,20250928
38026,38026,DHL,TRK47692835,delivered,20250928
38027,38027,DHL,TRK32948779,delivered,20250928
38028,38028,Aramex,TRK48829898,delivered,20250928
38029,38029,UPS,TRK68114168,shipped,20250928
38030,38030,Aramex,TRK75489710,delivered,20250928
38031,38031,USPS,TRK55205050,shipped,20250928
38032,38032,USPS,TRK08282569,delivered,20250928
38033,38033,Aramex,TRK06018037,delivered,20250928
38034,38034,FedEx,TRK82940756,shipped,20250928
38035,38035,DHL,TRK74055976,shipped,20250928
38036,38036,DHL,TRK43358181,shipped,20250928
38037,38037,DHL,TRK07363962,delivered,20250928
38038,38038,Aramex,TRK01211899,delivered,20250928
38039,38039,DHL,TRK82273349,delivered,20250928
38040,38040,Aramex,TRK06238052,delivered,20250928
38041,38041,Aramex,TRK51492406,shipped,20250928
38042,38042,FedEx,TRK73101201,delivered,20250928
38043,38043,USPS,TRK54467674,delivered,20250928
38044,38044,UPS,TRK13415228,delivered,20250928
38045,38045,Aramex,TRK99001204,shipped,20250928
38046,38046,UPS,TRK98910221,delivered,20250928
38047,38047,DHL,TRK86094710,cancelled,20250928
38048,38048,FedEx,TRK58662398,delivered,20250928
38049,38049,UPS,TRK75513695,shipped,20250928
38050,38050,DHL,TRK69565187,delivered,20250928
38051,38051,DHL,TRK45037746,shipped,20250928
38052,38052,FedEx,TRK31329752,delivered,20250928
38053,38053,DHL,TRK25969232,delivered,20250928
38054,38054,DHL,TRK64180409,cancelled,20250928
38055,38055,Aramex,TRK16150160,delivered,20250928
38056,38056,DHL,TRK45662805,delivered,20250928
38057,38057,USPS,TRK11264121,delivered,20250928
38058,38058,UPS,TRK46794464,shipped,20250928
38059,38059,DHL,TRK50867123,delivered,20250928
38060,38060,UPS,TRK16583742,delivered,20250928
38061,38061,USPS,TRK82764205,delivered,20250928
38062,38062,USPS,TRK21071560,delivered,20250928
38063,38063,Aramex,TRK24844664,delivered,20250928
38064,38064,UPS,TRK80641665,delivered,20250928
38065,38065,Aramex,TRK17157237,delivered,20250928
38066,38066,USPS,TRK67026352,delivered,20250928
38067,38067,USPS,TRK63269628,delivered,20250928
38068,38068,FedEx,TRK18634729,delivered,20250928
38069,38069,Aramex,TRK86925784,delivered,20250928
38070,38070,UPS,TRK34576771,shipped,20250928
38071,38071,USPS,TRK24003452,delivered,20250928
38072,38072,Aramex,TRK59809876,cancelled,20250928
38073,38073,FedEx,TRK62641466,pending,20250928
38074,38074,UPS,TRK34092621,delivered,20250928
38075,38075,DHL,TRK00187338,pending,20250928
38076,38076,UPS,TRK10071139,delivered,20250928
38077,38077,USPS,TRK70658639,delivered,20250928
38078,38078,UPS,TRK77290393,delivered,20250928
38079,38079,FedEx,TRK06695176,delivered,20250928
38080,38080,DHL,TRK76803113,delivered,20250928
38081,38081,Aramex,TRK81971088,delivered,20250928
38082,38082,USPS,TRK57377677,delivered,20250928
38083,38083,Aramex,TRK29944849,shipped,20250928
38084,38084,UPS,TRK50627624,delivered,20250928
38085,38085,Aramex,TRK03314954,delivered,20250928
38086,38086,DHL,TRK96089515,delivered,20250928
38087,38087,FedEx,TRK97702918,delivered,20250928
38088,38088,FedEx,TRK63283388,shipped,20250928
38089,38089,DHL,TRK88328212,delivered,20250928
38090,38090,UPS,TRK85248486,shipped,20250928
38091,38091,Aramex,TRK92454581,delivered,20250928
38092,38092,UPS,TRK33963217,delivered,20250928
38093,38093,UPS,TRK73203500,delivered,20250928
38094,38094,FedEx,TRK51672411,shipped,20250928
38095,38095,UPS,TRK73680899,pending,20250928
38096,38096,UPS,TRK88986511,shipped,20250928
38097,38097,DHL,TRK05154226,delivered,20250928
38098,38098,FedEx,TRK79192204,delivered,20250928
38099,38099,FedEx,TRK84002174,shipped,20250928
38100,38100,Aramex,TRK01432875,delivered,20250928
38101,38101,Aramex,TRK90948541,shipped,20250928
38102,38102,UPS,TRK29880817,delivered,20250928
38103,38103,Aramex,TRK93600866,cancelled,20250928
38104,38104,FedEx,TRK64928551,delivered,20250928
38105,38105,Aramex,TRK90288984,delivered,20250928
38106,38106,USPS,TRK77786163,cancelled,20250928
38107,38107,Aramex,TRK85259820,delivered,20250928
