payment_sk,payment_id,payment_method,payment_status,entry_date_key
48307,48307,Cash on Delivery,paid,20250928
48308,48308,Cash on Delivery,paid,20250928
48309,48309,PayPal,paid,20250928
48310,48310,Credit Card,paid,20250928
48311,48311,Credit Card,paid,20250928
48312,48312,Cash on Delivery,paid,20250928
48313,48313,Cash on Delivery,paid,20250928
48314,48314,Cash on Delivery,failed,20250928
48315,48315,Cash on Delivery,paid,20250928
48316,48316,Cash on Delivery,paid,20250928
48317,48317,Credit Card,paid,20250928
48318,48318,Credit Card,paid,20250928
48319,48319,PayPal,pending,20250928
48320,48320,Credit Card,pending,20250928
48321,48321,Credit Card,paid,20250928
48322,48322,Credit Card,paid,20250928
48323,48323,Cash on Delivery,paid,20250928
48324,48324,Cash on Delivery,paid,20250928
48325,48325,Credit Card,paid,20250928
48326,48326,PayPal,paid,20250928
48327,48327,Credit Card,paid,20250928
48328,48328,Cash on Delivery,paid,20250928
48329,48329,Credit Card,paid,20250928
48330,48330,Cash on Delivery,paid,20250928
48331,48331,Cash on Delivery,paid,20250928
48332,48332,PayPal,paid,20250928
48333,48333,Cash on Delivery,paid,20250928
48334,48334,PayPal,paid,20250928
48335,48335,Cash on Delivery,pending,20250928
48336,48336,Cash on Delivery,paid,20250928
48337,48337,Credit Card,paid,20250928
48338,48338,Credit Card,paid,20250928
48339,48339,Credit Card,paid,20250928
48340,48340,PayPal,paid,20250928
48341,48341,Credit Card,refunded,20250928
48342,48342,PayPal,paid,20250928
48343,48343,Credit Card,paid,20250928
48344,48344,Cash on Delivery,paid,20250928
48345,48345,PayPal,paid,20250928
48346,48346,PayPal,failed,20250928
48347,48347,Cash on Delivery,pending,20250928
48348,48348,Cash on Delivery,paid,20250928
48349,48349,PayPal,paid,20250928
48350,48350,Cash on Delivery,paid,20250928
48351,48351,PayPal,refunded,20250928
48352,48352,Credit Card,paid,20250928
48353,48353,Credit Card,paid,20250928
48354,48354,Cash on Delivery,paid,20250928
48355,48355,Cash on Delivery,paid,20250928
48356,48356,Credit Card,paid,20250928
48357,48357,PayPal,paid,20250928
48358,48358,PayPal,failed,20250928
48359,48359,Credit Card,paid,20250928
48360,48360,PayPal,paid,20250928
48361,48361,Cash on Delivery,paid,20250928
48362,48362,Credit Card,paid,20250928
48363,48363,Credit Card,paid,20250928
48364,48364,Credit Card,paid,20250928
48365,48365,Credit Card,paid,20250928
48366,48366,Credit Card,paid,20250928
48367,48367,PayPal,paid,20250928
48368,48368,Credit Card,paid,20250928
48369,48369,Cash on Delivery,paid,20250928
48370,48370,Credit Card,paid,20250928
48371,48371,Credit Card,pending,20250928
48372,48372,PayPal,paid,20250928
48373,48373,Cash on Delivery,pending,20250928
48374,48374,PayPal,refunded,20250928
48375,48375,Credit Card,failed,20250928
48376,48376,Credit Card,paid,20250928
48377,48377,Cash on Delivery,failed,20250928
48378,48378,Cash on Delivery,paid,20250928
48379,48379,Cash on Delivery,paid,20250928
48380,48380,Credit Card,paid,20250928
48381,48381,PayPal,paid,20250928
48382,48382,Cash on Delivery,paid,20250928
48383,48383,PayPal,paid,20250928
48384,48384,PayPal,paid,20250928
48385,48385,Cash on Delivery,paid,20250928
48386,48386,Credit Card,paid,20250928
48387,48387,Credit Card,paid,20250928
48388,48388,Credit Card,paid,20250928
48389,48389,Cash on Delivery,refunded,20250928
48390,48390,Cash on Delivery,paid,20250928
48391,48391,Cash on Delivery,paid,20250928
48392,48392,Credit Card,failed,20250928
48393,48393,Cash on Delivery,paid,20250928
48394,48394,Credit Card,paid,20250928
48395,48395,PayPal,pending,20250928
48396,48396,PayPal,paid,20250928
48397,48397,PayPal,refunded,20250928
48398,48398,Cash on Delivery,paid,20250928
48399,48399,Credit Card,paid,20250928
48400,48400,Cash on Delivery,paid,20250928
48401,48401,PayPal,paid,20250928
48402,48402,Credit Card,paid,20250928
48403,48403,Credit Card,paid,20250928
48404,48404,PayPal,paid,20250928
48405,48405,Credit Card,failed,20250928
48406,48406,PayPal,paid,20250928
48407,48407,Credit Card,paid,20250928
48408,48408,Credit Card,paid,20250928
48409,48409,Cash on Delivery,refunded,20250928
48410,48410,Cash on Delivery,refunded,20250928
48411,48411,Credit Card,paid,20250928
48412,48412,Credit Card,paid,20250928
48413,48413,Credit Card,failed,20250928
48414,48414,Credit Card,failed,20250928
48415,48415,Cash on Delivery,paid,20250928
48416,48416,Cash on Delivery,paid,20250928
48417,48417,PayPal,paid,20250928
48418,48418,Cash on Delivery,paid,20250928
48419,48419,PayPal,paid,20250928
48420,48420,Credit Card,paid,20250928
48421,48421,PayPal,paid,20250928
48422,48422,Credit Card,paid,20250928
48423,48423,Cash on Delivery,paid,20250928
48424,48424,PayPal,paid,20250928
48425,48425,Cash on Delivery,paid,20250928
48426,48426,Credit Card,paid,20250928
48427,48427,Cash on Delivery,paid,20250928
48428,48428,Credit Card,paid,20250928
48429,48429,PayPal,paid,20250928
48430,48430,Cash on Delivery,refunded,20250928
48431,48431,Cash on Delivery,pending,20250928
48432,48432,Credit Card,paid,20250928
48433,48433,Credit Card,paid,20250928
48434,48434,Credit Card,paid,20250928
48435,48435,Cash on Delivery,pending,20250928
48436,48436,Cash on Delivery,paid,20250928
48437,48437,Cash on Delivery,paid,20250928
48438,48438,Cash on Delivery,paid,20250928
48439,48439,Credit Card,failed,20250928
48440,48440,Cash on Delivery,failed,20250928
48441,48441,Credit Card,paid,20250928
48442,48442,PayPal,refunded,20250928
48443,48443,PayPal,paid,20250928
48444,48444,PayPal,paid,20250928
48445,48445,Credit Card,paid,20250928
48446,48446,PayPal,paid,20250928
48447,48447,PayPal,failed,20250928
48448,48448,PayPal,refunded,20250928
48449,48449,Credit Card,paid,20250928
48450,48450,Credit Card,paid,20250928
48451,48451,Cash on Delivery,paid,20250928
48452,48452,Credit Card,paid,20250928
48453,48453,Credit Card,paid,20250928
48454,48454,PayPal,refunded,20250928
48455,48455,Cash on Delivery,paid,20250928
48456,48456,Cash on Delivery,paid,20250928
48457,48457,PayPal,paid,20250928
48458,48458,Credit Card,paid,20250928
48459,48459,Cash on Delivery,pending,20250928
48460,48460,PayPal,paid,20250928
48461,48461,Cash on Delivery,paid,20250928
48462,48462,Cash on Delivery,paid,20250928
48463,48463,PayPal,paid,20250928
48464,48464,Cash on Delivery,paid,20250928
48465,48465,Credit Card,paid,20250928
48466,48466,Credit Card,paid,20250928
48467,48467,Credit Card,paid,20250928
48468,48468,PayPal,paid,20250928
48469,48469,PayPal,failed,20250928
48470,48470,PayPal,refunded,20250928
48471,48471,PayPal,paid,20250928
48472,48472,PayPal,paid,20250928
48473,48473,PayPal,paid,20250928
48474,48474,Credit Card,paid,20250928
48475,48475,Cash on Delivery,paid,20250928
48476,48476,Cash on Delivery,paid,20250928
48477,48477,PayPal,paid,20250928
48478,48478,Cash on Delivery,refunded,20250928
48479,48479,PayPal,refunded,20250928
48480,48480,PayPal,paid,20250928
48481,48481,PayPal,paid,20250928
48482,48482,Credit Card,paid,20250928
48483,48483,Credit Card,paid,20250928
48484,48484,PayPal,paid,20250928
48485,48485,Credit Card,failed,20250928
48486,48486,Cash on Delivery,paid,20250928
48487,48487,Cash on Delivery,paid,20250928
48488,48488,Cash on Delivery,paid,20250928
48489,48489,PayPal,paid,20250928
48490,48490,Cash on Delivery,paid,20250928
48491,48491,Cash on Delivery,paid,20250928
48492,48492,Cash on Delivery,pending,20250928
48493,48493,PayPal,pending,20250928
48494,48494,Credit Card,paid,20250928
48495,48495,Cash on Delivery,paid,20250928
48496,48496,Credit Card,paid,20250928
48497,48497,Cash on Delivery,pending,20250928
48498,48498,Cash on Delivery,paid,20250928
48499,48499,PayPal,paid,20250928
48500,48500,Cash on Delivery,paid,20250928
48501,48501,Credit Card,paid,20250928
48502,48502,Cash on Delivery,paid,20250928
48503,48503,PayPal,paid,20250928
48504,48504,PayPal,paid,20250928
48505,48505,Credit Card,paid,20250928
48506,48506,Credit Card,pending,20250928
48507,48507,Credit Card,paid,20250928
48508,48508,PayPal,paid,20250928
48509,48509,Credit Card,paid,20250928
48510,48510,Cash on Delivery,pending,20250928
48511,48511,PayPal,pending,20250928
48512,48512,PayPal,paid,20250928
48513,48513,Cash on Delivery,paid,20250928
48514,48514,PayPal,paid,20250928
48515,48515,PayPal,failed,20250928
48516,48516,PayPal,paid,20250928
48517,48517,Cash on Delivery,paid,20250928
48518,48518,Cash on Delivery,paid,20250928
48519,48519,Cash on Delivery,paid,20250928
48520,48520,PayPal,paid,20250928
48521,48521,Credit Card,pending,20250928
48522,48522,Credit Card,failed,20250928
48523,48523,Credit Card,paid,20250928
48524,48524,Credit Card,paid,20250928
48525,48525,PayPal,paid,20250928
48526,48526,Credit Card,failed,20250928
48527,48527,Credit Card,paid,20250928
48528,48528,Cash on Delivery,paid,20250928
48529,48529,Cash on Delivery,paid,20250928
48530,48530,Credit Card,refunded,20250928
48531,48531,Cash on Delivery,paid,20250928
48532,48532,PayPal,paid,20250928
48533,48533,Credit Card,paid,20250928
48534,48534,Credit Card,paid,20250928
48535,48535,Cash on Delivery,paid,20250928
48536,48536,Cash on Delivery,paid,20250928
48537,48537,Credit Card,paid,20250928
48538,48538,Credit Card,paid,20250928
48539,48539,Cash on Delivery,paid,20250928
48540,48540,Credit Card,paid,20250928
48541,48541,PayPal,paid,20250928
48542,48542,Credit Card,paid,20250928
48543,48543,PayPal,refunded,20250928
48544,48544,Cash on Delivery,paid,20250928
48545,48545,Cash on Delivery,paid,20250928
48546,48546,Cash on Delivery,pending,20250928
48547,48547,Credit Card,refunded,20250928
48548,48548,Cash on Delivery,paid,20250928
48549,48549,PayPal,paid,20250928
48550,48550,Credit Card,paid,20250928
48551,48551,Credit Card,paid,20250928
48552,48552,Credit Card,paid,20250928
48553,48553,PayPal,paid,20250928
48554,48554,Cash on Delivery,pending,20250928
48555,48555,Cash on Delivery,paid,20250928
48556,48556,Cash on Delivery,paid,20250928
48557,48557,PayPal,paid,20250928
48558,48558,Cash on Delivery,paid,20250928
48559,48559,PayPal,paid,20250928
48560,48560,Cash on Delivery,paid,20250928
48561,48561,Credit Card,paid,20250928
48562,48562,PayPal,paid,20250928
48563,48563,Credit Card,paid,20250928
48564,48564,Credit Card,refunded,20250928
48565,48565,Cash on Delivery,paid,20250928
48566,48566,Cash on Delivery,paid,20250928
48567,48567,Cash on Delivery,paid,20250928
48568,48568,PayPal,paid,20250928
48569,48569,PayPal,paid,20250928
48570,48570,Cash on Delivery,paid,20250928
48571,48571,Cash on Delivery,paid,20250928
48572,48572,Credit Card,paid,20250928
48573,48573,Credit Card,paid,20250928
48574,48574,PayPal,paid,20250928
48575,48575,Credit Card,refunded,20250928
48576,48576,Cash on Delivery,paid,20250928
48577,48577,Cash on Delivery,paid,20250928
48578,48578,Credit Card,paid,20250928
48579,48579,Credit Card,pending,20250928
48580,48580,Credit Card,paid,20250928
48581,48581,PayPal,paid,20250928
48582,48582,Cash on Delivery,paid,20250928
48583,48583,Cash on Delivery,paid,20250928
48584,48584,Cash on Delivery,paid,20250928
48585,48585,Cash on Delivery,paid,20250928
48586,48586,Credit Card,paid,20250928
48587,48587,Cash on Delivery,failed,20250928
48588,48588,Cash on Delivery,refunded,20250928
48589,48589,PayPal,pending,20250928
48590,48590,Credit Card,paid,20250928
48591,48591,PayPal,failed,20250928
48592,48592,Cash on Delivery,paid,20250928
48593,48593,Cash on Delivery,paid,20250928
48594,48594,PayPal,paid,20250928
48595,48595,Cash on Delivery,paid,20250928
48596,48596,PayPal,paid,20250928
48597,48597,PayPal,paid,20250928
48598,48598,PayPal,paid,20250928
48599,48599,Cash on Delivery,paid,20250928
48600,48600,Credit Card,paid,20250928
48601,48601,Credit Card,paid,20250928
48602,48602,Credit Card,failed,20250928
48603,48603,Cash on Delivery,paid,20250928
48604,48604,Cash on Delivery,paid,20250928
48605,48605,PayPal,refunded,20250928
48606,48606,PayPal,paid,20250928
48607,48607,Cash on Delivery,paid,20250928
48608,48608,Cash on Delivery,refunded,20250928
48609,48609,PayPal,refunded,20250928
48610,48610,Cash on Delivery,paid,20250928
48611,48611,PayPal,paid,20250928
48612,48612,Cash on Delivery,failed,20250928
48613,48613,Cash on Delivery,paid,20250928
48614,48614,PayPal,paid,20250928
48615,48615,Credit Card,pending,20250928
48616,48616,Credit Card,paid,20250928
48617,48617,PayPal,pending,20250928
48618,48618,PayPal,refunded,20250928
48619,48619,PayPal,paid,20250928
48620,48620,PayPal,paid,20250928
48621,48621,Credit Card,paid,20250928
48622,48622,PayPal,pending,20250928
48623,48623,Cash on Delivery,paid,20250928
48624,48624,Cash on Delivery,pending,20250928
48625,48625,PayPal,paid,20250928
48626,48626,PayPal,paid,20250928
48627,48627,Credit Card,pending,20250928
48628,48628,Cash on Delivery,pending,20250928
48629,48629,Cash on Delivery,refunded,20250928
48630,48630,PayPal,paid,20250928
48631,48631,Credit Card,pending,20250928
48632,48632,Cash on Delivery,refunded,20250928
48633,48633,PayPal,pending,20250928
48634,48634,Cash on Delivery,paid,20250928
48635,48635,PayPal,paid,20250928
48636,48636,Cash on Delivery,failed,20250928
48637,48637,Credit Card,paid,20250928
48638,48638,Cash on Delivery,paid,20250928
48639,48639,PayPal,paid,20250928
48640,48640,Credit Card,pending,20250928
48641,48641,PayPal,paid,20250928
48642,48642,Credit Card,paid,20250928
48643,48643,PayPal,paid,20250928
48644,48644,Credit Card,failed,20250928
48645,48645,Cash on Delivery,paid,20250928
48646,48646,PayPal,refunded,20250928
48647,48647,PayPal,pending,20250928
48648,48648,Credit Card,refunded,20250928
48649,48649,PayPal,failed,20250928
48650,48650,PayPal,paid,20250928
48651,48651,Cash on Delivery,failed,20250928
48652,48652,Credit Card,failed,20250928
48653,48653,PayPal,paid,20250928
48654,48654,Credit Card,paid,20250928
48655,48655,PayPal,paid,20250928
48656,48656,PayPal,paid,20250928
48657,48657,Credit Card,paid,20250928
48658,48658,Cash on Delivery,paid,20250928
48659,48659,PayPal,paid,20250928
48660,48660,Cash on Delivery,paid,20250928
48661,48661,Cash on Delivery,paid,20250928
48662,48662,PayPal,paid,20250928
48663,48663,PayPal,paid,20250928
48664,48664,PayPal,paid,20250928
48665,48665,Cash on Delivery,paid,20250928
48666,48666,PayPal,paid,20250928
48667,48667,Cash on Delivery,refunded,20250928
48668,48668,Credit Card,pending,20250928
48669,48669,PayPal,paid,20250928
48670,48670,Cash on Delivery,paid,20250928
48671,48671,Cash on Delivery,paid,20250928
48672,48672,Cash on Delivery,pending,20250928
48673,48673,Credit Card,paid,20250928
48674,48674,Cash on Delivery,pending,20250928
48675,48675,Credit Card,paid,20250928
48676,48676,Credit Card,paid,20250928
48677,48677,Cash on Delivery,paid,20250928
48678,48678,PayPal,paid,20250928
48679,48679,Credit Card,pending,20250928
48680,48680,Credit Card,paid,20250928
48681,48681,Cash on Delivery,paid,20250928
48682,48682,PayPal,paid,20250928
48683,48683,Credit Card,paid,20250928
48684,48684,Credit Card,paid,20250928
48685,48685,PayPal,paid,20250928
48686,48686,Credit Card,refunded,20250928
48687,48687,PayPal,paid,20250928
48688,48688,Cash on Delivery,paid,20250928
48689,48689,Credit Card,paid,20250928
48690,48690,PayPal,paid,20250928
48691,48691,Credit Card,refunded,20250928
48692,48692,PayPal,paid,20250928
48693,48693,Cash on Delivery,paid,20250928
48694,48694,Credit Card,paid,20250928
48695,48695,Credit Card,paid,20250928
48696,48696,PayPal,paid,20250928
48697,48697,Credit Card,paid,20250928
48698,48698,Cash on Delivery,paid,20250928
48699,48699,Cash on Delivery,paid,20250928
48700,48700,Credit Card,paid,20250928
48701,48701,Credit Card,paid,20250928
48702,48702,Credit Card,paid,20250928
48703,48703,PayPal,paid,20250928
48704,48704,PayPal,paid,20250928
48705,48705,PayPal,failed,20250928
48706,48706,PayPal,paid,20250928
48707,48707,PayPal,paid,20250928
48708,48708,PayPal,paid,20250928
48709,48709,Credit Card,paid,20250928
48710,48710,Cash on Delivery,paid,20250928
48711,48711,Credit Card,paid,20250928
48712,48712,PayPal,paid,20250928
48713,48713,Credit Card,paid,20250928
48714,48714,Credit Card,paid,20250928
48715,48715,Credit Card,failed,20250928
48716,48716,Cash on Delivery,paid,20250928
48717,48717,Cash on Delivery,paid,20250928
48718,48718,Credit Card,paid,20250928
48719,48719,Credit Card,paid,20250928
48720,48720,Cash on Delivery,paid,20250928
48721,48721,PayPal,paid,20250928
48722,48722,Credit Card,paid,20250928
48723,48723,PayPal,failed,20250928
48724,48724,PayPal,paid,20250928
48725,48725,Credit Card,paid,20250928
48726,48726,Cash on Delivery,paid,20250928
48727,48727,Cash on Delivery,pending,20250928
48728,48728,Credit Card,paid,20250928
48729,48729,PayPal,paid,20250928
48730,48730,PayPal,refunded,20250928
48731,48731,Cash on Delivery,paid,20250928
48732,48732,Credit Card,failed,20250928
