product_sk,product_id,product_name,description,category_id,category_name,brand,price,price_start_date_key,price_end_date_key,price_is_active,stock_quantity,product_date_key,entry_date_key
3994,3994,Pfizer Clear Plus,Tree game so professor computer.,10,Health,Pfizer,135.77999877929688,2025-09-24,,1,75,20250526,20250924
3995,3995,Bridgestone Among,Account concern present expect experience stay throughout large model.,11,Automotive,Bridgestone,107.36000061035156,2025-09-24,,1,188,20241103,20250924
3996,3996,Staedtler Threat,Pattern as collection direction bring form company other step common.,12,Stationery,Staedtler,30.920000076293945,2025-09-24,,1,265,20241205,20250924
3997,3997,OnePlus Long Plus,Who foreign also father provide put.,1,Electronics,OnePlus,2158.610107421875,2025-09-24,,1,74,20241116,20250924
3998,3998,Adidas Return,Majority third factor political media I find.,2,Fashion,Adidas,83.31999969482422,2025-09-24,,1,340,20241225,20250924
3999,3999,HarperCollins Executive,National arm sport story off say especially investment hundred.,3,Books,HarperCollins,57.20000076293945,2025-09-24,,1,223,20241223,20250924
4000,4000,L'Oreal Thing Lite,Drug success growth police half admit story from during manage.,4,Beauty,L'Oreal,94.33000183105469,2025-09-24,,1,31,20231016,20250924
4001,4001,Puma Add,Section wide pay approach could kitchen certain picture back.,5,Sports,Puma,266.8999938964844,2025-09-24,,1,104,20240310,20250924
4002,4002,Wayfair Space Max,Yard religious able cover door south hear inside.,6,Furniture,Wayfair,298.5799865722656,2025-09-24,,1,143,20240807,20250924
4003,4003,Bosch Everything,Break bar if before.,7,Home Appliances,Bosch,40.380001068115234,2025-09-24,,1,402,20250108,20250924
4004,4004,Hasbro Research Lite,Writer truth force according very coach.,8,Toys,Hasbro,72.83000183105469,2025-09-24,,1,329,20240129,20250924
4005,4005,Nestle Table,Approach note back hold everybody set human view.,9,Groceries,Nestle,69.1500015258789,2025-09-24,,1,141,20240313,20250924
4006,4006,Pfizer But,Behind appear near choose black as beat large.,10,Health,Pfizer,83.08000183105469,2025-09-24,,1,245,20241226,20250924
4007,4007,Bosch Study,Far let school animal several page PM gun never our.,11,Automotive,Bosch,115.44999694824219,2025-09-24,,1,399,20250320,20250924
4008,4008,Moleskine Activity,Success serious four side.,12,Stationery,Moleskine,31.3799991607666,2025-09-24,,1,485,20250527,20250924
4009,4009,Xiaomi Table,Point church individual difficult our beautiful son.,1,Electronics,Xiaomi,2341.5400390625,2025-09-24,,1,56,20240319,20250924
4010,4010,Zara High,Enough dream war change control up.,2,Fashion,Zara,213.58999633789062,2025-09-24,,1,353,20241029,20250924
4011,4011,Penguin Step Max,Look best however force interest collection ok whom.,3,Books,Penguin,46.04999923706055,2025-09-24,,1,10,20240626,20250924
4012,4012,L'Oreal Use,Key explain professor oil happen be front character require.,4,Beauty,L'Oreal,177.30999755859375,2025-09-24,,1,123,20250717,20250924
4013,4013,Reebok Rest Plus,Upon suggest manage society shoulder clear world firm let tree person.,5,Sports,Reebok,381.2900085449219,2025-09-24,,1,342,20250822,20250924
4014,4014,Ashley Three,Organization research husband rock technology better wife fish whatever behavior.,6,Furniture,Ashley,1157.3399658203125,2025-09-24,,1,473,20240403,20250924
4015,4015,Bosch Commercial,Break fall south find hair figure indicate.,7,Home Appliances,Bosch,1466.6300048828125,2025-09-24,,1,1,20240302,20250924
4016,4016,LEGO Bad,Kitchen type like success research begin.,8,Toys,LEGO,68.83999633789062,2025-09-24,,1,353,20250808,20250924
4017,4017,PepsiCo Win,Radio I fly toward.,9,Groceries,PepsiCo,34.790000915527344,2025-09-24,,1,246,20240519,20250924
4018,4018,Johnson & Johnson Real Max,Myself little sport court account.,10,Health,Johnson & Johnson,217.10000610351562,2025-09-24,,1,217,20231219,20250924
4019,4019,Continental Rate,Value idea trade left hit.,11,Automotive,Continental,224.8300018310547,2025-09-24,,1,102,20240223,20250924
4020,4020,Faber-Castell Rate,Box public later mother tax.,12,Stationery,Faber-Castell,67.51000213623047,2025-09-24,,1,308,20250213,20250924
4021,4021,Xiaomi Nearly,Stock because class visit who like herself western instead activity as.,1,Electronics,Xiaomi,330.6199951171875,2025-09-24,,1,241,20231104,20250924
4022,4022,Uniqlo Reduce Plus,Fact candidate human arm thus join star chance.,2,Fashion,Uniqlo,136.63999938964844,2025-09-24,,1,439,20240428,20250924
4023,4023,O'Reilly Bad,Inside exactly even read field produce.,3,Books,O'Reilly,46.7400016784668,2025-09-24,,1,272,20250701,20250924
4024,4024,Maybelline Available,Effect your first factor how job.,4,Beauty,Maybelline,87.87000274658203,2025-09-24,,1,287,20240416,20250924
4025,4025,Puma Where,Certainly director successful popular thus think call available bad turn.,5,Sports,Puma,60.560001373291016,2025-09-24,,1,458,20240406,20250924
4026,4026,IKEA Instead Pro,Difference southern walk speak best.,6,Furniture,IKEA,425.82000732421875,2025-09-24,,1,211,20250314,20250924
4027,4027,Philips Ground Lite,Chance everything ready hospital chair suddenly manager interesting foot seven do.,7,Home Appliances,Philips,1083.280029296875,2025-09-24,,1,113,20240817,20250924
4028,4028,Hasbro Soldier Max,Oil fire involve single population explain benefit.,8,Toys,Hasbro,23.889999389648438,2025-09-24,,1,131,20250731,20250924
4029,4029,Nestle Different,Woman up bit difference purpose political sea smile plan.,9,Groceries,Nestle,41.5,2025-09-24,,1,143,20250425,20250924
4030,4030,GSK Return,Water myself summer animal.,10,Health,GSK,136.60000610351562,2025-09-24,,1,107,20240925,20250924
4031,4031,Bosch North,Office range fly security apply newspaper she dinner add.,11,Automotive,Bosch,197.0,2025-09-24,,1,60,20231207,20250924
4032,4032,Moleskine Safe,Plant whom police major study drive environment development.,12,Stationery,Moleskine,63.5,2025-09-24,,1,274,20250205,20250924
4033,4033,OnePlus Themselves,Light it owner alone professor maybe growth structure guy drop.,1,Electronics,OnePlus,1926.18994140625,2025-09-24,,1,22,20250214,20250924
4034,4034,H&M Table,Someone floor effect about nor listen bar section million.,2,Fashion,H&M,221.02000427246094,2025-09-24,,1,336,20250110,20250924
4035,4035,Penguin Information,Occur language popular scene grow north foreign skin visit allow.,3,Books,Penguin,31.93000030517578,2025-09-24,,1,110,20240613,20250924
4036,4036,Estée Lauder Meeting,Check attack environment role hospital measure however day these paper.,4,Beauty,Estée Lauder,22.719999313354492,2025-09-24,,1,257,20250808,20250924
4037,4037,Under Armour Consider,Baby vote believe others technology along ready.,5,Sports,Under Armour,146.05999755859375,2025-09-24,,1,218,20250331,20250924
4038,4038,Ashley Win,Concern maintain position throughout ago with you seat.,6,Furniture,Ashley,726.6599731445312,2025-09-24,,1,231,20231027,20250924
4039,4039,Bosch Indeed Pro,Sometimes become but whether start least old owner there.,7,Home Appliances,Bosch,1471.43994140625,2025-09-24,,1,292,20240109,20250924
4040,4040,LEGO Start,Decide western control hope marriage get.,8,Toys,LEGO,42.54999923706055,2025-09-24,,1,421,20250617,20250924
4041,4041,Nestle Road Pro,Mind general series investment interesting ready.,9,Groceries,Nestle,73.51000213623047,2025-09-24,,1,100,20250312,20250924
4042,4042,Johnson & Johnson Business Max,Begin evidence company present manager century firm.,10,Health,Johnson & Johnson,139.8699951171875,2025-09-24,,1,338,20241002,20250924
4043,4043,Continental Early Plus,Television conference six put finally character participant continue keep.,11,Automotive,Continental,34.880001068115234,2025-09-24,,1,371,20240319,20250924
4044,4044,Faber-Castell War Max,End hard meet assume remember explain garden within production.,12,Stationery,Faber-Castell,66.94000244140625,2025-09-24,,1,221,20241129,20250924
4045,4045,Samsung Century,Difficult thank political trade tell offer grow summer.,1,Electronics,Samsung,2100.68994140625,2025-09-24,,1,81,20250228,20250924
4046,4046,H&M Officer,Manager song relationship difference far situation major least give.,2,Fashion,H&M,76.83999633789062,2025-09-24,,1,17,20240109,20250924
4047,4047,HarperCollins Doctor,Return between which size author on be fly bill thousand.,3,Books,HarperCollins,54.11000061035156,2025-09-24,,1,55,20231112,20250924
4048,4048,L'Oreal Education,Anything ahead foreign health share and.,4,Beauty,L'Oreal,44.720001220703125,2025-09-24,,1,78,20250721,20250924
4049,4049,Asics Ever Plus,Window everything moment simply explain rule billion deep.,5,Sports,Asics,352.8500061035156,2025-09-24,,1,85,20250616,20250924
4050,4050,Wayfair Shoulder,Consider task trade newspaper size model.,6,Furniture,Wayfair,1433.1700439453125,2025-09-24,,1,452,20240522,20250924
4051,4051,Panasonic Various,Arrive should shake offer debate store bit lose worker.,7,Home Appliances,Panasonic,252.9499969482422,2025-09-24,,1,304,20240616,20250924
4052,4052,Hasbro Or,When day peace buy wear born staff scientist control.,8,Toys,Hasbro,47.040000915527344,2025-09-24,,1,229,20240703,20250924
4053,4053,Kellogg's Rate Lite,Middle pay special decide attack.,9,Groceries,Kellogg's,28.639999389648438,2025-09-24,,1,133,20231207,20250924
4054,4054,GSK Probably Pro,Avoid last myself establish out next significant.,10,Health,GSK,61.290000915527344,2025-09-24,,1,151,20240325,20250924
4055,4055,Continental Now,Culture point world join.,11,Automotive,Continental,377.25,2025-09-24,,1,46,20250413,20250924
4056,4056,Faber-Castell Summer Plus,Myself believe society knowledge provide offer how.,12,Stationery,Faber-Castell,72.16999816894531,2025-09-24,,1,117,20240510,20250924
4057,4057,OnePlus Thousand,Finish all task think address fly discussion green.,1,Electronics,OnePlus,2378.949951171875,2025-09-24,,1,57,20250201,20250924
4058,4058,Uniqlo Yes,Million take true necessary big buy memory property specific.,2,Fashion,Uniqlo,364.6400146484375,2025-09-24,,1,297,20241127,20250924
4059,4059,HarperCollins Reach Plus,Military focus south carry treat exactly loss.,3,Books,HarperCollins,34.650001525878906,2025-09-24,,1,118,20241118,20250924
4060,4060,Nivea South Pro,Which middle save despite audience he.,4,Beauty,Nivea,103.16000366210938,2025-09-24,,1,310,20250506,20250924
4061,4061,Puma Financial Pro,Fly sure water describe almost.,5,Sports,Puma,176.16000366210938,2025-09-24,,1,275,20250507,20250924
4062,4062,IKEA Admit Max,In race management popular production husband she do.,6,Furniture,IKEA,1106.8399658203125,2025-09-24,,1,423,20231202,20250924
4063,4063,Bosch Page Lite,Responsibility recent your writer opportunity.,7,Home Appliances,Bosch,1278.3599853515625,2025-09-24,,1,105,20240603,20250924
4064,4064,LEGO Six,Agent each day box couple rate discover.,8,Toys,LEGO,48.0,2025-09-24,,1,325,20241002,20250924
4065,4065,Nestle Prevent,Win across way magazine piece.,9,Groceries,Nestle,62.86000061035156,2025-09-24,,1,36,20240227,20250924
4066,4066,Pfizer Ahead,Best Mrs case anything address world he can live.,10,Health,Pfizer,165.3800048828125,2025-09-24,,1,377,20250603,20250924
4067,4067,Continental Big,Consumer establish wind fear fear next use during.,11,Automotive,Continental,548.260009765625,2025-09-24,,1,433,20240621,20250924
4068,4068,Staedtler Until Pro,Art interesting foreign care produce agency respond despite.,12,Stationery,Staedtler,62.619998931884766,2025-09-24,,1,396,20250603,20250924
4069,4069,OnePlus Whole,Person build agency late city today rock perform live.,1,Electronics,OnePlus,2170.929931640625,2025-09-24,,1,370,20250608,20250924
4070,4070,Nike Recently Plus,Age doctor receive reduce action without better page soon whose.,2,Fashion,Nike,305.45001220703125,2025-09-24,,1,413,20240802,20250924
4071,4071,Penguin Notice Plus,Everyone itself week land you recent much.,3,Books,Penguin,31.440000534057617,2025-09-24,,1,412,20231116,20250924
4072,4072,L'Oreal Thank,Enjoy you almost fire area whatever gun be throw.,4,Beauty,L'Oreal,179.17999267578125,2025-09-24,,1,331,20240629,20250924
4073,4073,Reebok Wind Pro,Information something exactly nor company bring hour marriage.,5,Sports,Reebok,362.4200134277344,2025-09-24,,1,180,20240518,20250924
4074,4074,Wayfair Plant,Quickly along wonder author this ten bad their give pick.,6,Furniture,Wayfair,248.00999450683594,2025-09-24,,1,468,20231026,20250924
4075,4075,Panasonic Impact,Long number successful situation even item finally either wish add threat.,7,Home Appliances,Panasonic,405.989990234375,2025-09-24,,1,43,20231015,20250924
4076,4076,Hasbro Agency,Require effort grow perhaps his social fast.,8,Toys,Hasbro,122.06999969482422,2025-09-24,,1,295,20241104,20250924
4077,4077,PepsiCo Take,Go guess affect year necessary painting teacher how care.,9,Groceries,PepsiCo,49.619998931884766,2025-09-24,,1,466,20240825,20250924
4078,4078,Johnson & Johnson Knowledge Max,Bar court always like former.,10,Health,Johnson & Johnson,151.9199981689453,2025-09-24,,1,403,20231116,20250924
4079,4079,Bosch Behind,Born property blood sport good race health news brother.,11,Automotive,Bosch,380.4100036621094,2025-09-24,,1,259,20241128,20250924
4080,4080,Staedtler Girl,Against drive full again test upon audience market author item.,12,Stationery,Staedtler,4.489999771118164,2025-09-24,,1,25,20240416,20250924
4081,4081,Apple Medical,Task wife product there stand strategy big always while.,1,Electronics,Apple,2225.89990234375,2025-09-24,,1,193,20240311,20250924
4082,4082,Zara Standard,Red business learn line class film.,2,Fashion,Zara,44.59000015258789,2025-09-24,,1,370,20240703,20250924
4083,4083,O'Reilly Black,Member turn everyone order executive seven poor parent.,3,Books,O'Reilly,27.290000915527344,2025-09-24,,1,288,20250427,20250924
4084,4084,L'Oreal Couple Plus,Raise base professor direction meet significant term.,4,Beauty,L'Oreal,160.14999389648438,2025-09-24,,1,261,20250712,20250924
4085,4085,Under Armour Successful,Tell plan even second quite should value.,5,Sports,Under Armour,191.08999633789062,2025-09-24,,1,25,20241221,20250924
4086,4086,Wayfair Technology,Sit leader response without begin teacher.,6,Furniture,Wayfair,357.07000732421875,2025-09-24,,1,295,20250827,20250924
4087,4087,KitchenAid They,Will travel offer figure threat off finally.,7,Home Appliances,KitchenAid,837.760009765625,2025-09-24,,1,20,20240605,20250924
4088,4088,Hasbro Today,Effort if think somebody choice see night successful me nice.,8,Toys,Hasbro,84.30999755859375,2025-09-24,,1,123,20250128,20250924
4089,4089,Kellogg's Me,Long program purpose local sort table like.,9,Groceries,Kellogg's,61.810001373291016,2025-09-24,,1,235,20240222,20250924
4090,4090,GSK Local,And eat task go none talk lawyer interest suggest occur.,10,Health,GSK,299.6300048828125,2025-09-24,,1,395,20240511,20250924
4091,4091,Bridgestone Letter,Southern it reason hundred arm particular open over thus.,11,Automotive,Bridgestone,762.9500122070312,2025-09-24,,1,438,20240121,20250924
4092,4092,Faber-Castell Husband Pro,Call officer possible decision large ten many.,12,Stationery,Faber-Castell,5.800000190734863,2025-09-24,,1,410,20250906,20250924
4093,4093,Apple Throw,Most great sell language.,1,Electronics,Apple,2176.60009765625,2025-09-24,,1,129,20241205,20250924
4094,4094,Uniqlo But Pro,Pick suffer job skill someone.,2,Fashion,Uniqlo,112.02999877929688,2025-09-24,,1,375,20250407,20250924
